date,code,name,origin,price,benchmark,savings_pct,airline,depart,return,booking_link,confirmed
2026-08-14,HRB,"Harbin, China",ATL,1289,1284,0,KE,2026-09-19,2026-10-06,https://www.aviasales.com/search/ATL1909HRB06101?t=KE17898243001789996800002155ATLICNHRB17912973001791365700001860HRBICNATL_cd08a8d6c62168f2e80c0de668d3a4c1_106840&search_date=12082026&expected_price_uuid=019ff6b1-0fb7-8040-2664-ce0fb7a13032&static_fare_key=TY%7CP0%7CH1%7CL1_2_46%7CCH1%7CR1%7CTBC1&itinerary_key=pCkB2zBRoWAocRj-KvD31Q&expected_price_source=share&expected_price_currency=usd&expected_price=1289&marker=741311,
2026-08-14,JSH,"Crete Island, Greece",PDX,1364,1364,0,UA,2026-11-08,2026-11-15,https://www.aviasales.com/search/PDX0811JSH15111?t=BA17941794001794393300002965PDXEWRATHJSH17947407001794844200002325JSHATHISTLHRPDX_139c17ba9aa6c4eabef92dd08f3a46fc_113298&search_date=13082026&expected_price_uuid=019ffd0c-77e2-8030-2004-e3b26806e081&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=4Zom-4UH7XobFIjEs48_Mg&expected_price_source=share&expected_price_currency=usd&expected_price=1364&marker=741311,
2026-08-14,VIJ,"Spanish Town, Virgin Islands",ORD,1588,1588,0,UA,2026-11-17,2026-11-24,https://www.aviasales.com/search/ORD1711VIJ24111?t=UA17949055201794937200000408ORDSJUVIJ17955243001795551960000581VIJSJUORD_c8aece0818768ee0b7fdc6331e41d0a3_129626&search_date=10082026&expected_price_uuid=019fe977-a6e6-8040-2385-4e2db18e6700&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=c4DCdFp7WWjH9UcrQUsTeA&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1588&marker=741311,
2026-08-14,VCS,"Con Ong, Vietnam",CLT,1597,1597,0,AA,2026-09-08,2026-09-24,https://www.aviasales.com/search/CLT0809VCS24091?t=EY17888601001789056600002615CLTORDAUHBKKSGNVCS17902572001790369700002535VCSSGNBKKAUHJFKLGACLT_5f7214b40483c0852978ab7ed037f57c_132709&search_date=13082026&expected_price_uuid=019ffbf9-d48a-8040-2174-c59af2f0814b&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=dlxnYze0U3OQcPVg3evBpQ&expected_price_source=share&expected_price_currency=usd&expected_price=1597&marker=741311,
2026-08-14,CPC,"Chapelco/San Martin de los Andes, Argentina",MSP,1654,1654,0,SY,2027-02-21,2027-03-03,https://www.aviasales.com/search/MSP2102CPC03031?t=DM18032022001803302100001485MSPCUNLIMAEPCPC18040785001804178220001842CPCAEPEZEPUJCUNMSP_dc4d52e2dc052baae90c99bf7f08b05a_136662&search_date=10082026&expected_price_uuid=019fec08-e74f-8030-e0fb-dbd1386ef2af&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=T7pyyMU-ZiPcwDJPGftdaw&expected_price_source=share&expected_price_currency=usd&expected_price=1654&marker=741311,
2026-08-14,GOJ,"Nizhny Novgorod, Russia",TPA,1669,1661,0,UA,2026-10-01,2026-10-04,https://www.aviasales.com/search/TPA0110GOJ04101?t=TK17908452001791024600002570TPAIADFRAISTSVOGOJ17911044001791216600002290GOJSVOVKOISTIADTPA_fd7a6cbc99dc6c9cc430f68720a48df1_137657&search_date=11082026&expected_price_uuid=019ff2cb-5df3-8030-e2af-155bdc013709&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=_uBr0_58u2nH4ZQ0SqgVdA&expected_price_source=share&expected_price_currency=usd&expected_price=1669&marker=741311,
2026-08-14,YZY,"Zhangye, China",ORD,1676,1676,0,KE,2026-10-20,2026-10-23,https://www.aviasales.com/search/ORD2010YZY23101?t=KE17924982001792661400001940ORDICNMNLCKGYZY17927925001792906920002687YZYPVGYVRLASORD_7216d86a55919b30c7f546a339ce4c93_137930&search_date=07082026&expected_price_uuid=019fddb0-84f8-8030-219c-5e061dc1e179&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=VrMU52jFZ1m98RoaEVaT4w&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1676&marker=741311,
2026-08-14,MIR,"Monastir, Tunisia",IAH,1696,1696,0,UA,2026-08-19,2026-08-23,https://www.aviasales.com/search/IAH1908MIR23081?t=BF17871576001787341800002710IAHMUCLYSMIR17874612001787583180002393MIRORYLAXONTIAH_556704c473ef50ebbdcb7869376fae69_138415&search_date=09082026&expected_price_uuid=019fe81f-4ac5-8051-25e6-afc5feb300f9&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=565w4hmDRZUQCgDCzPHFdQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1696&marker=741311,
2026-08-14,BQS,"Blagoveschensk, Russia",PHL,2084,2084,0,4Y,2026-09-10,2026-09-20,https://www.aviasales.com/search/PHL1009BQS20091?t=UA17890620001789289100003005PHLFRAISTOVBBQS17899182001790104500003885BQSVVOPEKICNSFOPHL_e19334dfb5648124bd1b9c27846a00df_170804&search_date=11082026&expected_price_uuid=019ff021-e4c4-8030-acf7-47e37f168e3f&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=TKFFwipHZDYtjRKPd4RumQ&expected_price_source=share&expected_price_currency=usd&expected_price=2084&marker=741311,
2026-08-14,MQF,"Magnitogorsk, Russia",DFW,2127,2120,0,UA,2026-09-06,2026-09-20,https://www.aviasales.com/search/DFW0609MQF20091?t=TK17886798001788913200003290DFWEWRJFKLGWAYTKZNMQF17899398001789994700001515MQFSVOVKOISTDFW_aaf75d869492c4210ebd25c70e363994_175460&search_date=11082026&expected_price_uuid=019fef17-d632-8040-6a70-c73f88ad4e1a&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=mzUyBi75MkJRfu6AYBX2qw&expected_price_source=share&expected_price_currency=usd&expected_price=2127&marker=741311,
2026-08-14,STW,"Stavropol, Russia",SMF,2198,2200,0,AS,2026-11-01,2026-11-04,https://www.aviasales.com/search/SMF0111STW04111?t=BA17935447201793710500002103SMFSEALHRSTNSAWVKOSVOSTW17938200001793916360002266STWSVOISTLHRSEASMF_f7fb208a45ca4c89dbe586eb30ec2d42_181217&search_date=12082026&expected_price_uuid=019ff4dc-aa98-8030-e1c4-7af857815b6b&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=_9JogTrVL0cvPrWl3jUJSQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=2198&marker=741311,
2026-08-14,GUA,Guatemala City,FLL,211,208,-1,AV,2026-09-17,2026-09-27,https://www.aviasales.com/search/FLL1709GUA27091?t=AV17896419001789664400000495FLLBOGGUA17905173001790603700001320GUABOGFLL_39dc2f38da99a08d50b6505f650edc52_17210&search_date=09082026&expected_price_uuid=019fe778-5ea1-8040-afbc-7d0ae90799a3&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=jsOG70wb3oqaHobHprZ5Ig&expected_price_source=share&expected_price_currency=usd&expected_price=211&marker=741311,
2026-08-14,PUJ,"Punta Cana, Dom. Rep.",BOS,206,204,-1,B6,2026-09-05,2026-09-16,https://www.aviasales.com/search/BOS0509PUJ16091?t=B617885880001788602580000243BOSPUJ17895651001789600680000593PUJMCOBOS_119c680e08a7dc155edd7aa73ca2aeaa_16981&search_date=10082026&expected_price_uuid=019fec96-7228-8040-6a3c-a7cca440ed53&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=xjHJQme5m3i3xgX9WNxCIA&expected_price_source=share&expected_price_currency=usd&expected_price=206&marker=741311,
2026-08-14,BLQ,"Bologna, Italy",IND,831,541,-54,BA,2026-11-07,2026-11-29,https://www.aviasales.com/search/IND0711BLQ29111?t=AA17940551401794136800001001INDJFKLHRBLQ17959365001795980120001087BLQLHRORDIND_02172001740785467be63d74cb88bb8e_69852&search_date=13082026&expected_price_uuid=019ffb64-7233-8040-2ea0-300a9362e24b&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=9HHWg9aZLlfLHrJ1sJWR-w&expected_price_source=share&expected_price_currency=usd&expected_price=831&marker=741311,
2026-08-14,RAK,"Marrakech, Morocco",BOS,747,743,-1,TP,2026-11-17,2026-12-01,https://www.aviasales.com/search/BOS1711RAK01121?t=TP17949384001795002900000775BOSLISRAK17961291001796157900000780RAKLISOPOBOS_954c8314557f8f26d4fc58d411e03615_62085&search_date=13082026&expected_price_uuid=019ffd38-00a3-8040-2d25-6f8a11380d32&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=_RNhZT6Eo8rFomRz7Drs-g&expected_price_source=share&expected_price_currency=usd&expected_price=747&marker=741311,
2026-08-14,SPU,"Split, Croatia",MIA,944,935,-1,TK,2026-11-11,2026-11-18,https://www.aviasales.com/search/MIA1111SPU18111?t=TK17944362001794519600001030MIAISTSPU17949846001795034100001185SPUZAGISTMIA_2212c89b97ddf5c02e78724b1096bfc6_79258&search_date=14082026&expected_price_uuid=019fff8b-c65e-8030-68d6-90f93a0c1d0d&static_fare_key=TY%7CP1%7CH0%7CL1_2_0%7CCH1%7CR0%7CTBC1&itinerary_key=SLudEwPQ2HuJgYPMtOoQuA&expected_price_source=share&expected_price_currency=usd&expected_price=944&marker=741311,
2026-08-14,ALA,"Almaty, Kazakhstan",SFO,1429,793,-80,MU,2026-08-22,2026-09-11,https://www.aviasales.com/search/SFO2208ALA11091?t=MU17874000001787600100002615SFOPVGALA17890866001789193400002500ALACITICNSFO_f2924ee9ef340782d01dbbb6ec221a81_118711&search_date=14082026&expected_price_uuid=019ffda1-f39f-8030-250d-8cdc244c929b&static_fare_key=TY%7CP0%7CH0%7CL1_1_0%7CCH0%7CR0%7CTBC1&itinerary_key=eDdImFTGhI-Kq2AMztzELQ&expected_price_source=share&expected_price_currency=usd&expected_price=1429&marker=741311,
2026-08-14,YTZ,"Toronto, Canada",MDW,193,192,-1,PD,2026-09-25,2026-09-27,"https://www.aviasales.com/search/MDW2509YTZ27091?t=PD17903496001790359200000100MDWYTZ17905167001790519700000110YTZMDW_9d5424b37fddba6674bb44ad1d9cd07e_16000&search_date=12082026&expected_price_uuid=019ff612-07b7-8040-2800-8b47bf41519d&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=6rAuPjYeMFzXCL4AFTthxA&origin_airports=0,1&destination_airports=0,1&expected_price_source=share&expected_price_currency=usd&expected_price=193&marker=741311",
2026-08-14,AMD,"Ahmedabad, India",ORD,776,771,-1,QR,2027-02-17,2027-03-31,https://www.aviasales.com/search/ORD1702AMD31031?t=QR18028902001803000600001150ORDDOHAMD18064620001806505500001355AMDDOHORD_78aa78363737f98b5555d99a3dc6c8ce_64470&search_date=13082026&expected_price_uuid=019ffc02-e05f-8040-6b93-2d9d76873326&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Gq-r7Ar9eWwF_ZAwk9fgAw&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=776&marker=741311,
2026-08-14,DLM,"Dalaman, Türkiye",IAD,1002,992,-1,TP,2026-10-23,2026-11-03,https://www.aviasales.com/search/IAD2310DLM03111?t=TP17927751001792887900001460IADLISLGWDLM17937483001793891700002870DLMLTNLGWLISIAD_ee1c9d2744acd1a52dece28d3b7e5617_82402&search_date=11082026&expected_price_uuid=019ff070-2531-8030-e242-69069435cfd7&static_fare_key=TY%7CP1%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=96Sf08n7XuGsBHHnVN1V6w&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=1002&marker=741311,
2026-08-14,MID,"Merida, Mexico",ORD,330,326,-1,Y4,2027-02-06,2027-02-14,https://www.aviasales.com/search/ORD0602MID14021?t=Y418018722401801900860000477ORDMEXMID18025948801802643180000805MIDMEXORD_c9cb888958274689524c90658e67fc43_26946&search_date=10082026&expected_price_uuid=019fe900-6b20-8040-6872-e12384ba5bb4&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=9BSUKCV1hYbnCPjCFrFwIg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=330&marker=741311,
2026-08-14,BRI,"Bari, Italy",IAD,692,687,-1,TK,2027-02-09,2027-02-24,https://www.aviasales.com/search/IAD0902BRI24021?t=TK18022080001802286900000955IADISTBRI18035001001803555900001290BRIISTIAD_7f015aa74cef8e0dc48e5373687c32a5_56938&search_date=08082026&expected_price_uuid=019fe3c1-de84-8040-6147-ef473000529d&static_fare_key=TY%7CP0%7CH1%7CL1_2_46%7CCH1%7CR0%7CTBC1&itinerary_key=ERFWwu9RIl2xKx7t0wRuNQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=692&marker=741311,
2026-08-14,BAQ,"Barranquilla, Colombia",MIA,351,346,-1,LA,2026-10-21,2026-10-26,https://www.aviasales.com/search/MIA2110BAQ26101?t=LA17925954001792617000000420MIABOGBAQ17929893001793029500000610BAQBOGMIA_5ab0956108c89262e4b14db06a85d98e_29137&search_date=13082026&expected_price_uuid=019ffc32-4c70-8030-6fd9-a23c6ba0952e&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Vs2KtqGx30ll9OraKoNw3w&expected_price_source=share&expected_price_currency=usd&expected_price=351&marker=741311,
2026-08-14,ASU,"Asuncion, Paraguay",LAX,975,963,-1,CM,2026-08-31,2026-09-05,https://www.aviasales.com/search/LAX3108ASU05091?t=CM17881427401788220620001058LAXPTYASU17885899801788650100001242ASUPTYLAX_1cbfe60d869dbb7b94b2ae76a7a76ff9_80404&search_date=11082026&expected_price_uuid=019ff2ad-b714-8040-235b-e6e0098a62fd&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=reH317LM1iqKuNRfK2TnFg&expected_price_source=share&expected_price_currency=usd&expected_price=975&marker=741311,
2026-08-14,YZF,"Yellowknife, Canada",DTW,725,719,-1,AA,2026-10-03,2026-10-07,https://www.aviasales.com/search/DTW0310YZF07101?t=AC17910093601791064800001044DTWORDYYZYEGYZF17913555001791391200000475YZFYYCDTW_63512316fcc5ac3e912cc7f8b89418fa_59768&search_date=11082026&expected_price_uuid=019ff238-dbc7-8040-29dd-2f916e5cceb2&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=LD4xGZ8gVznjpbZED_7gAQ&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=725&marker=741311,
2026-08-14,GMP,"Seoul, South Korea",LAX,773,760,-2,MU,2026-09-30,2026-10-13,https://www.aviasales.com/search/LAX3009GMP13101?t=MU17907714001790938800001830LAXPVGSHAGMP17919246001791972300001755GMPSHAPVGLAX_759f1c5bff7b964597659ceab35a5d52_64949&search_date=14082026&expected_price_uuid=019fff53-194d-8040-67d7-6628a36a07eb&static_fare_key=TY%7CP0%7CH1%7CL1_2_0%7CCH1%7CR0%7CTBC1&itinerary_key=S4ItokbGADuD0yxccUYJFQ&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=773&marker=741311,
2026-08-14,YYC,"Calgary, Canada",BOS,237,233,-2,WS,2026-08-23,2026-08-31,https://www.aviasales.com/search/BOS2308YYC31081?t=WS17875098001787522100000325BOSYYC17881734001788198000000290YYCBOS_e224d81ccb4458efe2433c9cd8bee644_19671&search_date=13082026&expected_price_uuid=019ffd67-e10c-8030-6131-8c08101397b7&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=ICVfZxD4Ypj3p8ARvGcL0g&expected_price_source=share&expected_price_currency=usd&expected_price=237&marker=741311,
2026-08-14,PER,"Perth, Australia",DFW,1550,1525,-2,KE,2026-09-24,2026-10-07,https://www.aviasales.com/search/DFW2409PER07101?t=KE17902509001790452200002575DFWICNSGNKULPER17914167001791498060002136PERMELNANLAXDFW_ccd4eae2f8cad1f37ee2273da8d46704_127522&search_date=08082026&expected_price_uuid=019fe26d-ca88-8040-a349-ef724d00b4c6&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=bz0p46Z0hp-EwMA0IJbigA&expected_price_source=share&expected_price_currency=usd&expected_price=1550&marker=741311,
2026-08-14,UBN,"Ulaanbaatar, Mongolia",ORD,909,894,-2,KE,2026-09-25,2026-10-02,https://www.aviasales.com/search/ORD2509UBN02101?t=KE17903382001790507400002040ORDICNUBN17909460001791019800002010UBNICNORD_b31b6ae4bcfaadf160b2e50253d35f97_74988&search_date=10082026&expected_price_uuid=019fec94-45f2-8050-2d80-e93cf522f1da&static_fare_key=TY%7CP1_JW%7CH1%7CL1_1_23%7CCH0%7CR0%7CTBC1&itinerary_key=PT0gCu4uGTCx1XI7xFY42Q&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=909&marker=741311,
2026-08-14,TNG,"Tangier, Morocco",MIA,981,966,-2,AT,2026-12-20,2027-01-20,https://www.aviasales.com/search/MIA2012TNG20011?t=AT17978025001797875100000910MIACMNTNG18004260001800473700001095TNGCMNMIA_c63203b44a3f05cba18108da672905fd_80895&search_date=11082026&expected_price_uuid=019fef6e-298a-8040-6f79-176142530c46&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH1%7CR0%7CTBC0&itinerary_key=fR-s8O0deCqHt3Tt0mhf6A&expected_price_source=share&expected_price_currency=usd&expected_price=981&marker=741311,
2026-08-14,MBJ,"Montego Bay, Jamaica",JFK,226,220,-3,B6,2026-09-09,2026-09-30,https://www.aviasales.com/search/JFK0909MBJ30091?t=B617889389401788950040000245JFKMBJ17907681001790785140000224MBJJFK_8dd1da271c89df6c95e6565ebbc5a5f2_18729&search_date=12082026&expected_price_uuid=019ff840-27e5-8040-6381-0d3d20e33cf2&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=FMMEp7I06QuZlJ1vwGTUTA&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=226&marker=741311,
2026-08-14,KIN,"Kingston, Jamaica",MCO,231,224,-3,B6,2026-10-22,2026-10-28,https://www.aviasales.com/search/MCO2210KIN28101?t=B617926635001792672980000218MCOFLLKIN17932029001793225340000314KINFLLMCO_29c744319fb7a9f823ad6d393e7fabd2_19036&search_date=07082026&expected_price_uuid=019fdd7a-b9d5-8040-6ce5-d3cb293a1e38&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=8XTzDKk8QqnBrtY57q0VAg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=231&marker=741311,
2026-08-14,VCE,"Venice, Italy",JFK,623,606,-3,N0,2026-10-16,2026-10-19,https://www.aviasales.com/search/JFK1610VCE19101?t=N017921592001792275900001585JFKATHVCE17924253001792448700000750VCELHRJFK_2fc2f66fc62642c69694420f334918c5_51259&search_date=08082026&expected_price_uuid=019fe15a-9d6d-8040-6f44-ed0dd0e4fce9&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=a2kJnztq47n7itifgdqDig&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=623&marker=741311,
2026-08-14,YYZ,"Toronto, Canada",TPA,214,207,-3,AA,2026-09-18,2026-09-20,https://www.aviasales.com/search/TPA1809YYZ20091?t=AA17897559601789775160000320TPAPHLYYZ17898912001789910940000329YYZPHLTPA_77711134dc3f326f27f3160acbb7a3f3_17735&search_date=10082026&expected_price_uuid=019feabb-335d-8040-60df-a847f3f5958e&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=ddnS8adoCs0uJXesAIlQww&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=214&marker=741311,
2026-08-14,TIA,"Tirana, Albania",PHL,799,508,-57,LH,2026-08-23,2026-08-30,https://www.aviasales.com/search/PHL2308TIA30081?t=LH17875068001787577600000820PHLFRATIA17880714001788105900000935TIAFRAPHL_60acbb8ddbc6e0256317e7fee5fc7813_65726&search_date=08082026&expected_price_uuid=019fe1ff-74ec-8040-ae31-c7f69c5075ce&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=y0aGxPvHd1h-yWpvRIz7aQ&expected_price_source=share&expected_price_currency=usd&expected_price=799&marker=741311,
2026-08-14,BTS,"Bratislava, Slovakia",BWI,1524,1031,-48,F9,2026-09-05,2026-09-19,https://www.aviasales.com/search/BWI0509BTS19091?t=B617885979001788729900001840BWIATLJFKLHRSTNBTS17897970001789845600001170BTSDUBBGOKEFIAD_14d81e1fc5dccce06937dd98555c6ebd_126584&search_date=14082026&expected_price_uuid=019ffe7f-b4ab-8030-2b7f-63c36f695e5a&static_fare_key=TY%7CP1%7CH0%7CL1_1_18%7CCH0%7CR0%7CTBC1&itinerary_key=3o6pn-VgTrtF-h5KgoulcQ&expected_price_source=share&expected_price_currency=usd&expected_price=1524&marker=741311,
2026-08-14,HET,"Hohhot, China",PIT,1629,1575,-3,AS,2026-12-01,2026-12-04,https://www.aviasales.com/search/PIT0112HET04121?t=MF17961120001796298900002335PITSEALAXXMNHET17963898001796495760002546HETXMNYVRYYZPIT_3ba0476c526d71cda1fa25d5cf6c5f5e_133036&search_date=10082026&expected_price_uuid=019fe9b2-e956-8030-68ac-40e9c8cd176a&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=_3peb8hdp-NNhL2QJadJCg&expected_price_source=share&expected_price_currency=usd&expected_price=1629&marker=741311,
2026-08-14,MXP,"Milan, Italy",RDU,478,460,-4,AC,2026-10-01,2026-10-09,https://www.aviasales.com/search/RDU0110MXP09101?t=LH17908458001790936400001150RDUYULMXP17915268001791553500000805MXPFRARDU_ab4a9ed1951b1f718909fb8ebab67d01_39046&search_date=10082026&expected_price_uuid=019fe95e-06c2-8040-a605-0f01b3a41dfd&static_fare_key=TY%7CP0%7CH0%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=Ty04kl_VER2zkBp7E-PJXw&origin_airports=1&destination_airports=0&expected_price_source=share&expected_price_currency=usd&expected_price=478&marker=741311,
2026-08-14,CUR,Curacao,EWR,647,423,-53,AC,2026-12-13,2026-12-17,https://www.aviasales.com/search/EWR1312CUR17121?t=AC17971572001797261600001680EWRYULCUR17975106001797586200001320CURSDQEWR_e7db71d2dd579c181b85a2107b4f004c_53662&search_date=12082026&expected_price_uuid=019ff70c-bdc1-8040-a6f0-95fe4b521cf7&static_fare_key=TY%7CP0%7CH0%7CL1_1_23%7CCH0%7CR0%7CTBC1&itinerary_key=pLvbMHPGjVqVJeY-LIz8Yg&origin_airports=0&destination_airports=1&expected_price_source=share&expected_price_currency=usd&expected_price=647&marker=741311,
2026-08-14,POP,"Puerto Plata, Dominican Republic",MIA,396,381,-4,AA,2027-02-28,2027-03-15,https://www.aviasales.com/search/MIA2802POP15031?t=AA18038173201803829080000136MIAPOP18051249001805133900000150POPMIA_2360416a20ad2dbf4db3e65fc303f889_32289&search_date=09082026&expected_price_uuid=019fe7a9-d8dd-8040-637f-95dad03f2d76&static_fare_key=TY%7CP0%7CH1%7CL0%7CCH0%7CR0%7CTBC0&itinerary_key=McoEsH3IIIDcSwFSWZjoVQ&expected_price_source=share&expected_price_currency=usd&expected_price=396&marker=741311,
2026-08-14,SHA,"Shanghai, China",LAX,837,803,-4,CA,2026-11-10,2026-11-16,https://www.aviasales.com/search/LAX1011SHA16111?t=CA17943441001794479100001290LAXSZXSHA17948616001794938400002240PVGSZXLAX_e39beced0698aff2f7d808ba37ce065e_68857&search_date=08082026&expected_price_uuid=019fe1d8-1c19-8030-a9c0-0c27c6176fbd&static_fare_key=TY%7CP1%7CH0%7CL1_1_0%7CCH0%7CR0%7CTBC1&itinerary_key=WmnloY94VF1WMYEiw0y2LQ&expected_price_source=share&expected_price_currency=usd&expected_price=837&marker=741311,
